,min_diff,high_season,delay_15,period_day
1045,15.0,1,0,afternoon
1046,7.0,1,0,afternoon
1047,9.0,1,0,afternoon
1048,2.0,1,0,afternoon
1049,18.0,1,1,afternoon
1050,18.0,1,1,afternoon
1051,1.0,1,0,afternoon
1052,2.0,1,0,afternoon
1053,3.0,1,0,afternoon
1054,1.0,1,0,afternoon
1055,13.0,1,0,afternoon
1056,1.0,1,0,afternoon
1057,5.0,1,0,afternoon
1058,60.0,1,1,night
1059,17.0,1,1,night
1060,12.0,1,0,night
1061,19.0,1,1,night
1062,44.0,1,1,night
1063,15.0,1,0,night
1064,15.0,1,0,night
1065,8.0,1,0,night
1066,1.0,1,0,night
1067,46.0,1,1,morning
1068,17.0,1,1,morning
1069,14.0,1,0,morning
1070,10.0,1,0,morning
1071,25.0,1,1,morning
1072,23.0,1,1,morning
1073,0.0,1,0,morning
1074,12.0,1,0,morning
1075,18.0,1,1,morning
1076,18.0,1,1,afternoon
1077,5.0,1,0,morning
1078,2.0,1,0,morning
1079,38.0,1,1,morning
1080,4.0,1,0,morning
1081,5.0,1,0,morning
1082,35.0,1,1,morning
1083,14.0,1,0,afternoon
1084,3.0,1,0,afternoon
1085,3.0,1,0,afternoon
1086,11.0,1,0,afternoon
1087,15.0,1,0,afternoon
1088,8.0,1,0,afternoon
1089,13.0,1,0,afternoon
1090,15.0,1,0,afternoon
1091,10.0,1,0,afternoon
1092,3.0,1,0,afternoon
1093,1.0,1,0,afternoon
1094,4.0,1,0,afternoon
1095,14.0,1,0,afternoon
1096,14.0,1,0,afternoon
1097,9.0,1,0,afternoon
1098,5.0,1,0,afternoon
1099,6.0,1,0,afternoon
1100,16.0,1,1,afternoon
1101,4.0,1,0,afternoon
1102,16.0,1,1,afternoon
1103,13.0,1,0,afternoon
1104,32.0,1,1,afternoon
1105,3.0,1,0,afternoon
1106,0.0,1,0,afternoon
1107,3.0,1,0,afternoon
1108,25.0,1,1,afternoon
1109,28.0,1,1,afternoon
1110,1.0,1,0,afternoon
1111,1.0,1,0,afternoon
1112,17.0,1,1,afternoon
1113,10.0,1,0,afternoon
1114,16.0,1,1,night
1115,6.0,1,0,night
1116,7.0,1,0,night
1117,6.0,1,0,night
1118,12.0,1,0,night
1119,15.0,1,0,night
1120,1346.0,1,1,night
1121,19.0,1,1,night
1122,25.0,1,1,night
1123,23.0,1,1,night
1124,17.0,1,1,night
1125,8.0,1,0,night
1126,10.0,1,0,night
1127,26.0,1,1,night
1128,17.0,1,1,night
1129,16.0,1,1,night
1130,28.0,1,1,night
1131,12.0,1,0,night
1132,25.0,1,1,night
1133,2.0,1,0,night
1134,4.0,1,0,night
1135,13.0,1,0,night
1136,16.0,1,1,night
1137,8.0,1,0,night
1138,8.0,1,0,night
1139,9.0,1,0,night
1140,7.0,1,0,night
1141,12.0,1,0,night
1142,8.0,1,0,night
1143,12.0,1,0,night
1144,12.0,1,0,night
1145,35.0,1,1,morning
1146,11.0,1,0,morning
1147,133.0,1,1,morning
1148,37.0,1,1,morning
1149,13.0,1,0,morning
1150,13.0,1,0,morning
1151,27.0,1,1,morning
1152,159.0,1,1,morning
1153,1.0,1,0,morning
1154,15.0,1,0,morning
1155,2.0,1,0,morning
1156,4.0,1,0,morning
1157,20.0,1,1,morning
1158,14.0,1,0,morning
1159,22.0,1,1,morning
1160,2.0,1,0,morning
1161,12.0,1,0,morning
1162,3.0,1,0,morning
1163,21.0,1,1,morning
1164,16.0,1,1,morning
1165,10.0,1,0,morning
1166,8.0,1,0,morning
1167,19.0,1,1,morning
1168,6.0,1,0,morning
1169,6.0,1,0,morning
1170,13.0,1,0,morning
1171,9.0,1,0,morning
1172,18.0,1,1,morning
1173,6.0,1,0,morning
1174,25.0,1,1,morning
1175,2.0,1,0,afternoon
1176,43.0,1,1,night
1177,3.0,1,0,afternoon
1178,12.0,1,0,afternoon
1179,6.0,1,0,afternoon
1180,16.0,1,1,afternoon
1181,1.0,1,0,afternoon
1182,13.0,1,0,afternoon
1183,2.0,1,0,afternoon
1184,8.0,1,0,afternoon
1185,11.0,1,0,afternoon
1186,26.0,1,1,afternoon
1187,0.0,1,0,afternoon
1188,4.0,1,0,afternoon
1189,4.0,1,0,afternoon
1190,18.0,1,1,afternoon
1191,5.0,1,0,afternoon
1192,1.0,1,0,afternoon
1193,1.0,1,0,afternoon
1194,2.0,1,0,afternoon
1195,18.0,1,1,afternoon
1196,18.0,1,1,afternoon
1197,7.0,1,0,afternoon
1198,7.0,1,0,afternoon
1199,1.0,1,0,afternoon
1200,37.0,1,1,afternoon
1201,75.0,1,1,night
1202,3.0,1,0,night
1203,9.0,1,0,night
1204,18.0,1,1,night
1205,12.0,1,0,night
1206,15.0,1,0,night
1207,5.0,1,0,night
1208,14.0,1,0,night
1209,20.0,1,1,night
1210,7.0,1,0,night
1211,2.0,1,0,night
1212,6.0,1,0,night
1213,2.0,1,0,night
1214,10.0,1,0,afternoon
1215,0.0,1,0,afternoon
1216,5.0,1,0,morning
1217,6.0,1,0,afternoon
1218,9.0,1,0,night
1219,5.0,1,0,morning
1220,25.0,1,1,night
1221,5.0,1,0,morning
1222,1.0,1,0,morning
1223,0.0,1,0,morning
1224,2.0,1,0,morning
1225,3.0,1,0,morning
1226,1.0,1,0,morning
1227,1.0,1,0,morning
1228,4.0,1,0,morning
1229,4.0,1,0,morning
1230,4.0,1,0,morning
1231,2.0,1,0,morning
1232,3.0,1,0,morning
1233,2.0,1,0,morning
1234,25.0,1,1,morning
1235,1.0,1,0,morning
1236,3.0,1,0,morning
1237,4.0,1,0,morning
1238,4.0,1,0,morning
1239,3.0,1,0,morning
1240,1.0,1,0,morning
1241,4.0,1,0,morning
1242,14.0,1,0,morning
1243,3.0,1,0,morning
1244,2.0,1,0,morning
1245,2.0,1,0,morning
1246,0.0,1,0,morning
1247,2.0,1,0,morning
1248,4.0,1,0,morning
1249,12.0,1,0,morning
1250,0.0,1,0,morning
1251,2.0,1,0,morning
1252,3.0,1,0,afternoon
1253,1.0,1,0,afternoon
1254,35.0,1,1,afternoon
1255,2.0,1,0,afternoon
1256,0.0,1,0,afternoon
1257,4.0,1,0,afternoon
1258,7.0,1,0,afternoon
1259,53.0,1,1,afternoon
1260,1.0,1,0,afternoon
1261,3.0,1,0,afternoon
1262,3.0,1,0,afternoon
1263,1.0,1,0,afternoon
1264,3.0,1,0,afternoon
1265,2.0,1,0,afternoon
1266,1.0,1,0,afternoon
1267,11.0,1,0,afternoon
1268,10.0,1,0,afternoon
1269,5.0,1,0,morning
1270,7.0,1,0,morning
1271,2.0,1,0,morning
1272,8.0,1,0,morning
1273,2.0,1,0,morning
1274,2.0,1,0,morning
1275,2.0,1,0,morning
1276,7.0,1,0,morning
1277,1.0,1,0,morning
1278,0.0,1,0,morning
1279,1.0,1,0,morning
1280,11.0,1,0,morning
1281,10.0,1,0,morning
1282,20.0,1,1,morning
1283,10.0,1,0,morning
1284,2.0,1,0,morning
1285,3.0,1,0,morning
1286,2.0,1,0,morning
1287,1.0,1,0,morning
1288,1.0,1,0,morning
1289,3.0,1,0,morning
1290,1.0,1,0,morning
1291,4.0,1,0,morning
1292,1.0,1,0,morning
1293,6.0,1,0,morning
1294,1.0,1,0,morning
1295,3.0,1,0,morning
1296,14.0,1,0,morning
1297,1.0,1,0,morning
1298,2.0,1,0,morning
1299,11.0,1,0,morning
1300,1.0,1,0,afternoon
1301,8.0,1,0,morning
1302,4.0,1,0,morning
1303,4.0,1,0,afternoon
1304,4.0,1,0,morning
1305,24.0,1,1,morning
1306,4.0,1,0,afternoon
1307,1.0,1,0,morning
1308,3.0,1,0,morning
1309,5.0,1,0,afternoon
1310,3.0,1,0,morning
1311,1.0,1,0,morning
1312,5.0,1,0,afternoon
1313,1.0,1,0,morning
1314,12.0,1,0,morning
1315,2.0,1,0,morning
1316,12.0,1,0,morning
1317,6.0,1,0,morning
1318,3.0,1,0,morning
1319,1.0,1,0,morning
1320,1.0,1,0,morning
1321,6.0,1,0,morning
1322,1.0,1,0,morning
1323,0.0,1,0,morning
1324,0.0,1,0,morning
1325,12.0,1,0,morning
1326,7.0,1,0,morning
1327,7.0,1,0,morning
1328,1.0,1,0,morning
1329,3.0,1,0,morning
1330,5.0,1,0,morning
1331,3.0,1,0,morning
1332,0.0,1,0,morning
1333,6.0,1,0,morning
1334,4.0,1,0,morning
1335,5.0,1,0,morning
1336,3.0,1,0,morning
1337,8.0,1,0,morning
1338,0.0,1,0,morning
1339,3.0,1,0,morning
1340,21.0,1,1,morning
1341,12.0,1,0,morning
1342,1.0,1,0,morning
1343,0.0,1,0,morning
1344,4.0,1,0,afternoon
1345,12.0,1,0,afternoon
1346,4.0,1,0,afternoon
1347,2.0,1,0,afternoon
1348,1.0,1,0,afternoon
1349,0.0,1,0,afternoon
1350,2.0,1,0,afternoon
1351,6.0,1,0,afternoon
1352,3.0,1,0,afternoon
1353,2.0,1,0,afternoon
1354,1.0,1,0,afternoon
1355,3.0,1,0,afternoon
1356,7.0,1,0,afternoon
1357,7.0,1,0,afternoon
1358,7.0,1,0,afternoon
1359,9.0,1,0,afternoon
1360,4.0,1,0,afternoon
1361,5.0,1,0,afternoon
1362,1.0,1,0,afternoon
1363,1.0,1,0,afternoon
1364,2.0,1,0,afternoon
1365,1.0,1,0,afternoon
1366,10.0,1,0,afternoon
1367,0.0,1,0,afternoon
1368,6.0,1,0,afternoon
1369,0.0,1,0,afternoon
1370,3.0,1,0,afternoon
1371,1.0,1,0,afternoon
1372,0.0,1,0,afternoon
1373,2.0,1,0,afternoon
1374,2.0,1,0,afternoon
1375,0.0,1,0,afternoon
1376,8.0,1,0,afternoon
1377,1.0,1,0,afternoon
1378,4.0,1,0,afternoon
1379,2.0,1,0,afternoon
1380,4.0,1,0,afternoon
1381,30.0,1,1,afternoon
1382,15.0,1,0,afternoon
1383,6.0,1,0,night
1384,3.0,1,0,night
1385,2.0,1,0,night
1386,4.0,1,0,night
1387,0.0,1,0,night
1388,3.0,1,0,night
1389,1.0,1,0,night
1390,2.0,1,0,night
1391,3.0,1,0,night
1392,3.0,1,0,night
1393,0.0,1,0,night
1394,7.0,1,0,night
1395,2.0,1,0,night
1396,5.0,1,0,night
1397,26.0,1,1,night
1398,22.0,1,1,night
1399,2.0,1,0,night
1400,6.0,1,0,night
1401,2.0,1,0,night
1402,3.0,1,0,night
1403,1.0,1,0,night
1404,3.0,1,0,night
1405,0.0,1,0,night
1406,4.0,1,0,night
1407,11.0,1,0,night
1408,9.0,1,0,night
1409,2.0,1,0,night
1410,0.0,1,0,morning
1411,8.0,1,0,morning
1412,3.0,1,0,morning
1413,0.0,1,0,morning
1414,4.0,1,0,morning
1415,2.0,1,0,morning
1416,1.0,1,0,morning
1417,3.0,1,0,morning
1418,9.0,1,0,morning
1419,3.0,1,0,morning
1420,1.0,1,0,morning
1421,7.0,1,0,morning
1422,3.0,1,0,morning
1423,2.0,1,0,morning
1424,5.0,1,0,morning
1425,3.0,1,0,morning
1426,4.0,1,0,morning
1427,2.0,1,0,morning
1428,2.0,1,0,morning
1429,1.0,1,0,morning
1430,1.0,1,0,morning
1431,2.0,1,0,morning
1432,7.0,1,0,afternoon
1433,4.0,1,0,afternoon
1434,1.0,1,0,afternoon
1435,10.0,1,0,afternoon
1436,4.0,1,0,afternoon
1437,3.0,1,0,afternoon
1438,4.0,1,0,afternoon
1439,4.0,1,0,afternoon
1440,2.0,1,0,afternoon
1441,5.0,1,0,afternoon
1442,9.0,1,0,afternoon
1443,5.0,1,0,afternoon
1444,2.0,1,0,afternoon
1445,5.0,1,0,afternoon
1446,4.0,1,0,afternoon
1447,4.0,1,0,afternoon
1448,3.0,1,0,afternoon
1449,9.0,1,0,afternoon
1450,0.0,1,0,afternoon
1451,0.0,1,0,afternoon
1452,6.0,1,0,afternoon
1453,0.0,1,0,afternoon
1454,2.0,1,0,afternoon
1455,1.0,1,0,afternoon
1456,1.0,1,0,afternoon
1457,96.0,1,1,afternoon
1458,0.0,1,0,afternoon
1459,24.0,1,1,afternoon
1460,1.0,1,0,afternoon
1461,13.0,1,0,afternoon
1462,10.0,1,0,afternoon
1463,4.0,1,0,morning
1464,5.0,1,0,morning
1465,1.0,1,0,morning
1466,3.0,1,0,morning
1467,3.0,1,0,morning
1468,4.0,1,0,morning
1469,0.0,1,0,morning
1470,32.0,1,1,morning
1471,2.0,1,0,morning
1472,3.0,1,0,morning
1473,2.0,1,0,morning
1474,1.0,1,0,morning
1475,16.0,1,1,morning
1476,21.0,1,1,morning
1477,14.0,1,0,morning
1478,115.0,1,1,morning
1479,7.0,1,0,morning
1480,2.0,1,0,morning
1481,2.0,1,0,morning
1482,3.0,1,0,morning
1483,2.0,1,0,morning
1484,1.0,1,0,morning
1485,2.0,1,0,morning
1486,5.0,1,0,morning
1487,4.0,1,0,morning
1488,3.0,1,0,morning
1489,2.0,1,0,morning
1490,2.0,1,0,morning
1491,4.0,1,0,morning
1492,2.0,1,0,morning
1493,14.0,1,0,afternoon
1494,3.0,1,0,afternoon
1495,1.0,1,0,afternoon
1496,1.0,1,0,afternoon
1497,3.0,1,0,afternoon
1498,0.0,1,0,morning
1499,0.0,1,0,afternoon
1500,4.0,1,0,afternoon
1501,5.0,1,0,afternoon
1502,2.0,1,0,afternoon
1503,5.0,1,0,afternoon
1504,1.0,1,0,afternoon
1505,2.0,1,0,morning
1506,1.0,1,0,afternoon
1507,6.0,1,0,afternoon
1508,2.0,1,0,afternoon
1509,5.0,1,0,afternoon
1510,1.0,1,0,afternoon
1511,1.0,1,0,afternoon
1512,4.0,1,0,morning
1513,5.0,1,0,afternoon
1514,4.0,1,0,afternoon
1515,2.0,1,0,afternoon
1516,13.0,1,0,afternoon
1517,1.0,1,0,afternoon
1518,0.0,1,0,afternoon
1519,0.0,1,0,morning
1520,4.0,1,0,afternoon
1521,32.0,1,1,afternoon
1522,3.0,1,0,afternoon
1523,10.0,1,0,afternoon
1524,8.0,1,0,afternoon
1525,0.0,1,0,afternoon
1526,45.0,1,1,afternoon
1527,3.0,1,0,afternoon
1528,2.0,1,0,afternoon
1529,2.0,1,0,afternoon
1530,4.0,1,0,afternoon
1531,1.0,1,0,afternoon
1532,1.0,1,0,afternoon
1533,3.0,1,0,afternoon
1534,1.0,1,0,afternoon
1535,0.0,1,0,afternoon
1536,2.0,1,0,afternoon
1537,8.0,1,0,afternoon
1538,3.0,1,0,afternoon
1539,3.0,1,0,afternoon
1540,3.0,1,0,afternoon
1541,10.0,1,0,afternoon
1542,2.0,1,0,afternoon
1543,5.0,1,0,afternoon
1544,3.0,1,0,afternoon
1545,4.0,1,0,afternoon
1546,1.0,1,0,afternoon
1547,3.0,1,0,afternoon
1548,3.0,1,0,afternoon
1549,1.0,1,0,afternoon
1550,0.0,1,0,afternoon
1551,2.0,1,0,afternoon
1552,1.0,1,0,afternoon
1553,2.0,1,0,afternoon
1554,4.0,1,0,afternoon
1555,6.0,1,0,morning
1556,5.0,1,0,morning
1557,0.0,1,0,morning
1558,2.0,1,0,morning
1559,0.0,1,0,morning
1560,2.0,1,0,morning
1561,20.0,1,1,morning
1562,0.0,1,0,morning
1563,1.0,1,0,morning
1564,1.0,1,0,morning
1565,1.0,1,0,morning
1566,1.0,1,0,morning
1567,5.0,1,0,morning
1568,4.0,1,0,morning
1569,12.0,1,0,morning
1570,3.0,1,0,morning
1571,1.0,1,0,morning
1572,0.0,1,0,morning
1573,1.0,1,0,morning
1574,2.0,1,0,morning
1575,0.0,1,0,morning
1576,0.0,1,0,morning
1577,4.0,1,0,morning
1578,2.0,1,0,morning
1579,1.0,1,0,morning
1580,0.0,1,0,morning
1581,3.0,1,0,morning
1582,3.0,1,0,morning
1583,0.0,1,0,morning
1584,3.0,1,0,morning
1585,6.0,1,0,afternoon
1586,0.0,1,0,night
1587,0.0,1,0,night
1588,3.0,1,0,night
1589,8.0,1,0,night
1590,4.0,1,0,night
1591,10.0,1,0,night
1592,23.0,1,1,night
1593,1.0,1,0,night
1594,3.0,1,0,night
1595,14.0,1,0,night
1596,14.0,1,0,night
1597,5.0,1,0,night
1598,3.0,1,0,night
1599,1.0,1,0,night
1600,0.0,1,0,night
1601,11.0,1,0,night
1602,20.0,1,1,night
1603,74.0,1,1,night
1604,26.0,1,1,night
1605,12.0,1,0,night
1606,13.0,1,0,night
1607,2.0,1,0,night
1608,0.0,1,0,night
1609,0.0,1,0,night
1610,13.0,1,0,night
1611,14.0,1,0,night
1612,2.0,1,0,night
1613,1.0,1,0,night
1614,18.0,1,1,night
1615,4.0,1,0,night
1616,30.0,1,1,night
1617,2.0,1,0,afternoon
1618,3.0,1,0,morning
1619,3.0,1,0,morning
1620,10.0,1,0,morning
1621,2.0,1,0,morning
1622,1.0,1,0,morning
1623,2.0,1,0,morning
1624,29.0,1,1,morning
1625,3.0,1,0,morning
1626,2.0,1,0,morning
1627,1.0,1,0,morning
1628,15.0,1,0,morning
1629,2.0,1,0,morning
1630,18.0,1,1,morning
1631,6.0,1,0,morning
1632,0.0,1,0,morning
1633,11.0,1,0,morning
1634,5.0,1,0,morning
1635,2.0,1,0,morning
1636,4.0,1,0,morning
1637,1.0,1,0,morning
1638,0.0,1,0,morning
1639,6.0,1,0,morning
1640,0.0,1,0,morning
1641,6.0,1,0,morning
1642,1.0,1,0,morning
1643,3.0,1,0,morning
1644,1.0,1,0,morning
1645,1.0,1,0,morning
1646,6.0,1,0,morning
1647,10.0,1,0,morning
1648,0.0,1,0,morning
1649,2.0,1,0,afternoon
1650,3.0,1,0,afternoon
1651,4.0,1,0,afternoon
1652,3.0,1,0,afternoon
1653,3.0,1,0,afternoon
1654,5.0,1,0,afternoon
1655,2.0,1,0,afternoon
1656,2.0,1,0,afternoon
1657,7.0,1,0,afternoon
1658,9.0,1,0,afternoon
1659,16.0,1,1,afternoon
1660,2.0,1,0,afternoon
1661,3.0,1,0,afternoon
1662,1.0,1,0,afternoon
1663,1.0,1,0,afternoon
1664,4.0,1,0,afternoon
1665,2.0,1,0,afternoon
1666,2.0,1,0,afternoon
1667,4.0,1,0,afternoon
1668,10.0,1,0,afternoon
1669,5.0,1,0,afternoon
1670,2.0,1,0,afternoon
1671,6.0,1,0,afternoon
1672,3.0,1,0,afternoon
1673,17.0,1,1,afternoon
1674,4.0,1,0,afternoon
1675,1.0,1,0,afternoon
1676,16.0,1,1,afternoon
1677,5.0,1,0,afternoon
1678,1.0,1,0,afternoon
1679,2.0,1,0,night
1680,2.0,1,0,afternoon
1681,1.0,1,0,afternoon
1682,0.0,1,0,afternoon
1683,5.0,1,0,night
1684,2.0,1,0,afternoon
1685,3.0,1,0,afternoon
1686,4.0,1,0,afternoon
1687,7.0,1,0,night
1688,3.0,1,0,afternoon
1689,1.0,1,0,afternoon
1690,1.0,1,0,afternoon
1691,0.0,1,0,night
1692,1.0,1,0,afternoon
1693,1.0,1,0,afternoon
1694,1.0,1,0,afternoon
1695,1.0,1,0,night
1696,3.0,1,0,morning
1697,2.0,1,0,morning
1698,2.0,1,0,morning
1699,1.0,1,0,morning
1700,5.0,1,0,morning
1701,6.0,1,0,morning
1702,3.0,1,0,morning
1703,2.0,1,0,morning
1704,4.0,1,0,morning
1705,5.0,1,0,morning
1706,3.0,1,0,morning
1707,4.0,1,0,morning
1708,2.0,1,0,morning
1709,1.0,1,0,morning
1710,1.0,1,0,morning
1711,6.0,1,0,morning
1712,2.0,1,0,morning
1713,2.0,1,0,morning
1714,18.0,1,1,morning
1715,4.0,1,0,morning
1716,8.0,1,0,morning
1717,3.0,1,0,morning
1718,4.0,1,0,morning
1719,3.0,1,0,morning
1720,4.0,1,0,morning
1721,4.0,1,0,morning
1722,104.0,1,1,morning
1723,6.0,1,0,morning
1724,4.0,1,0,morning
1725,4.0,1,0,morning
1726,4.0,1,0,night
1727,2.0,1,0,afternoon
1728,1.0,1,0,afternoon
1729,5.0,1,0,afternoon
1730,4.0,1,0,afternoon
1731,2.0,1,0,afternoon
1732,5.0,1,0,afternoon
1733,1.0,1,0,afternoon
1734,5.0,1,0,afternoon
1735,3.0,1,0,afternoon
1736,5.0,1,0,afternoon
1737,28.0,1,1,afternoon
1738,8.0,1,0,afternoon
1739,30.0,1,1,afternoon
1740,0.0,1,0,afternoon
1741,7.0,1,0,afternoon
1742,2.0,1,0,afternoon
1743,6.0,1,0,afternoon
1744,10.0,1,0,afternoon
1745,3.0,1,0,afternoon
1746,12.0,1,0,afternoon
1747,81.0,1,1,afternoon
1748,1.0,1,0,afternoon
1749,2.0,1,0,afternoon
1750,21.0,1,1,afternoon
1751,1.0,1,0,afternoon
1752,3.0,1,0,afternoon
1753,3.0,1,0,morning
1754,9.0,1,0,morning
1755,1.0,1,0,morning
1756,1.0,1,0,morning
1757,4.0,1,0,morning
1758,5.0,1,0,morning
1759,9.0,1,0,morning
1760,2.0,1,0,morning
1761,7.0,1,0,morning
1762,4.0,1,0,morning
1763,5.0,1,0,morning
1764,1.0,1,0,morning
1765,0.0,1,0,morning
1766,2.0,1,0,morning
1767,12.0,1,0,morning
1768,3.0,1,0,morning
1769,9.0,1,0,morning
1770,2.0,1,0,morning
1771,4.0,1,0,morning
1772,1.0,1,0,morning
1773,3.0,1,0,morning
1774,1.0,1,0,morning
1775,3.0,1,0,morning
1776,6.0,1,0,morning
1777,6.0,1,0,morning
1778,1.0,1,0,morning
1779,0.0,1,0,morning
1780,3.0,1,0,morning
1781,1.0,1,0,morning
1782,35.0,1,1,morning
1783,3.0,1,0,morning
1784,37.0,1,1,morning
1785,1.0,1,0,morning
1786,2.0,1,0,morning
1787,40.0,1,1,morning
1788,7.0,1,0,morning
1789,1.0,1,0,morning
1790,2.0,1,0,afternoon
1791,3.0,1,0,morning
1792,2.0,1,0,morning
1793,1.0,1,0,morning
1794,0.0,1,0,morning
1795,13.0,1,0,morning
1796,1.0,1,0,morning
1797,0.0,1,0,afternoon
1798,0.0,1,0,morning
1799,4.0,1,0,morning
1800,6.0,1,0,morning
1801,4.0,1,0,morning
1802,1.0,1,0,morning
1803,6.0,1,0,morning
1804,1.0,1,0,afternoon
1805,3.0,1,0,morning
1806,0.0,1,0,morning
1807,3.0,1,0,morning
1808,1.0,1,0,morning
1809,2.0,1,0,morning
1810,4.0,1,0,morning
1811,2.0,1,0,afternoon
1812,0.0,1,0,morning
1813,2.0,1,0,morning
1814,7.0,1,0,afternoon
1815,1.0,1,0,afternoon
1816,2.0,1,0,afternoon
1817,0.0,1,0,afternoon
1818,1.0,1,0,afternoon
1819,0.0,1,0,afternoon
1820,3.0,1,0,afternoon
1821,0.0,1,0,afternoon
1822,3.0,1,0,afternoon
1823,41.0,1,1,afternoon
1824,2.0,1,0,afternoon
1825,6.0,1,0,afternoon
1826,1.0,1,0,afternoon
1827,5.0,1,0,afternoon
1828,0.0,1,0,afternoon
1829,3.0,1,0,afternoon
1830,1.0,1,0,afternoon
1831,2.0,1,0,afternoon
1832,10.0,1,0,afternoon
1833,11.0,1,0,afternoon
1834,6.0,1,0,afternoon
1835,4.0,1,0,afternoon
1836,4.0,1,0,afternoon
1837,4.0,1,0,afternoon
1838,9.0,1,0,afternoon
1839,1.0,1,0,afternoon
1840,19.0,1,1,afternoon
1841,8.0,1,0,afternoon
1842,5.0,1,0,afternoon
1843,2.0,1,0,afternoon
1844,9.0,1,0,afternoon
1845,8.0,1,0,afternoon
1846,11.0,1,0,afternoon
1847,43.0,1,1,afternoon
1848,18.0,1,1,afternoon
1849,7.0,1,0,afternoon
1850,3.0,1,0,afternoon
1851,36.0,1,1,afternoon
1852,2.0,1,0,afternoon
1853,8.0,1,0,afternoon
1854,4.0,1,0,afternoon
1855,2.0,1,0,afternoon
1856,3.0,1,0,afternoon
1857,3.0,1,0,afternoon
1858,2.0,1,0,afternoon
1859,3.0,1,0,afternoon
1860,9.0,1,0,afternoon
1861,12.0,1,0,afternoon
1862,3.0,1,0,afternoon
1863,5.0,1,0,afternoon
1864,2.0,1,0,afternoon
1865,2.0,1,0,afternoon
1866,4.0,1,0,afternoon
1867,2.0,1,0,night
1868,4.0,1,0,night
1869,16.0,1,1,night
1870,1.0,1,0,night
1871,5.0,1,0,night
1872,5.0,1,0,night
1873,2.0,1,0,night
1874,1.0,1,0,night
1875,3.0,1,0,morning
1876,1.0,1,0,morning
1877,3.0,1,0,morning
1878,1.0,1,0,morning
1879,2.0,1,0,morning
1880,3.0,1,0,morning
1881,1.0,1,0,morning
1882,2.0,1,0,morning
1883,4.0,1,0,morning
1884,4.0,1,0,morning
1885,5.0,1,0,morning
1886,4.0,1,0,morning
1887,0.0,1,0,morning
1888,31.0,1,1,morning
1889,5.0,1,0,morning
1890,1.0,1,0,morning
1891,4.0,1,0,morning
1892,1.0,1,0,morning
1893,1.0,1,0,morning
1894,4.0,1,0,morning
1895,3.0,1,0,morning
1896,1.0,1,0,morning
1897,5.0,1,0,morning
1898,4.0,1,0,morning
1899,10.0,1,0,morning
1900,4.0,1,0,morning
1901,2.0,1,0,morning
1902,0.0,1,0,morning
1903,2.0,1,0,morning
1904,3.0,1,0,morning
1905,4.0,1,0,morning
1906,2.0,1,0,morning
1907,0.0,1,0,morning
1908,0.0,1,0,morning
1909,1.0,1,0,morning
1910,2.0,1,0,morning
1911,2.0,1,0,morning
1912,5.0,1,0,morning
1913,0.0,1,0,morning
1914,4.0,1,0,morning
1915,1.0,1,0,morning
1916,23.0,1,1,morning
1917,5.0,1,0,morning
1918,2.0,1,0,morning
1919,1.0,1,0,morning
1920,6.0,1,0,morning
1921,1.0,1,0,morning
1922,3.0,1,0,morning
1923,1.0,1,0,morning
1924,6.0,1,0,morning
1925,1.0,1,0,morning
1926,4.0,1,0,morning
1927,0.0,1,0,morning
1928,1.0,1,0,morning
1929,3.0,1,0,morning
1930,0.0,1,0,morning
1931,1.0,1,0,morning
1932,6.0,1,0,morning
1933,2.0,1,0,afternoon
1934,8.0,1,0,afternoon
1935,1.0,1,0,afternoon
1936,5.0,1,0,afternoon
1937,3.0,1,0,afternoon
1938,73.0,1,1,afternoon
1939,6.0,1,0,afternoon
1940,9.0,1,0,afternoon
1941,4.0,1,0,afternoon
1942,3.0,1,0,afternoon
1943,3.0,1,0,afternoon
1944,3.0,1,0,afternoon
1945,13.0,1,0,afternoon
1946,1.0,1,0,afternoon
1947,4.0,1,0,afternoon
1948,1.0,1,0,afternoon
1949,0.0,1,0,afternoon
1950,5.0,1,0,afternoon
1951,2.0,1,0,afternoon
1952,5.0,1,0,afternoon
1953,7.0,1,0,afternoon
1954,4.0,1,0,afternoon
1955,5.0,1,0,afternoon
1956,0.0,1,0,afternoon
1957,7.0,1,0,afternoon
1958,6.0,1,0,afternoon
1959,2.0,1,0,afternoon
1960,0.0,1,0,afternoon
1961,1.0,1,0,afternoon
1962,3.0,1,0,afternoon
1963,7.0,1,0,afternoon
1964,7.0,1,0,afternoon
1965,2.0,1,0,afternoon
1966,2.0,1,0,night
1967,3.0,1,0,afternoon
1968,4.0,1,0,afternoon
1969,3.0,1,0,afternoon
1970,12.0,1,0,afternoon
1971,5.0,1,0,afternoon
1972,0.0,1,0,afternoon
1973,0.0,1,0,afternoon
1974,7.0,1,0,afternoon
1975,2.0,1,0,afternoon
1976,1.0,1,0,afternoon
1977,2.0,1,0,afternoon
1978,3.0,1,0,afternoon
1979,4.0,1,0,afternoon
1980,2.0,1,0,afternoon
1981,3.0,1,0,afternoon
1982,4.0,1,0,afternoon
1983,3.0,1,0,afternoon
1984,1.0,1,0,afternoon
1985,1.0,1,0,afternoon
1986,4.0,1,0,afternoon
1987,3.0,1,0,afternoon
1988,2.0,1,0,afternoon
1989,5.0,1,0,afternoon
1990,6.0,1,0,afternoon
1991,3.0,1,0,afternoon
1992,2.0,1,0,afternoon
1993,17.0,1,1,afternoon
